manzana_censal_residencia;n;criterio
13201091004001;3;No
13201091004020;3;No
13201091004022;3;No
13201101002039;3;No
13201101003011;3;No
13201101003012;3;No
13201101003032;3;No
13201101003034;3;No
13201101004010;3;No
13201101004036;3;No
13201101006029;3;No
13201111001001;3;No
13201111001007;3;No
13201111002002;3;No
13201111003001;3;No
13201111003029;3;No
13201111004026;3;No
13201121004028;3;No
13201121004049;3;No
13201121005023;3;No
13201121006006;3;No
13201121006012;3;No
13201121006029;3;No
13201131004007;3;No
13201141001044;3;No
13201141002001;3;No
13201141002012;3;No
13201141002057;3;No
13201141004003;3;No
13201141004039;3;No
13201141008006;3;No
13201161002009;3;No
13201161002011;3;No
13201161003008;3;No
13201161003055;3;No
13201161003057;3;No
13201161004023;3;No
13201161006015;3;No
13201161006027;3;No
13201161007006;3;No
13201161007016;3;No
13201171005015;3;No
13201171005028;3;No
13201171005048;3;No
13201171006025;3;No
13201171007020;3;No
13201171008027;3;No
13201181001037;3;No
13201181003001;3;No
13201181005001;3;No
13201181009006;3;No
13201191001005;3;No
13201191001033;3;No
13201191002023;3;No
13201191002035;3;No
13201191003026;3;No
13201191006002;3;No
13201191006003;3;No
13201191006039;3;No
13201191007004;3;No
13201191007009;3;No
13201191008015;3;No
13201191009011;3;No
13201191009016;3;No
13201191009019;3;No
13201191009047;3;No
13201191012030;3;No
13301011002015;3;No
13301011003021;3;No
13301011005022;3;No
13301011008015;3;No
13301011012700;3;No
13301042021133;3;No
13301061002034;3;No
13301061004010;3;No
13302011002009;3;No
13302031001031;3;No
13302041004043;3;No
13303011001009;3;No
13401011002005;3;No
13401021002005;3;No
13401051001008;3;No
13401051001028;3;No
13401061003015;3;No
13401061005010;3;No
13401061008001;3;No
13401061009008;3;No
13401061010013;3;No
13401061011002;3;No
13401061011500;3;No
13401071002008;3;No
13401071002030;3;No
13401071002049;3;No
13401081001040;3;No
13401081002022;3;No
13401081007002;3;No
13401081007020;3;No
13401081007025;3;No
13401091001009;3;No
13401091001501;3;No
13401091002007;3;No
13401101003026;3;No
13401101004009;3;No
13401111001020;3;No
13401111006020;3;No
13401121001003;3;No
13401131001022;3;No
13401131002004;3;No
13401131003001;3;No
13402011008901;3;No
13402021001010;3;No
13402031002024;3;No
13402041001047;3;No
13402041002032;3;No
13402041002034;3;No
13402041003011;3;No
13402051001007;3;No
13402051001018;3;No
13403051002010;3;No
13404011001027;3;No
13404011003053;3;No
13404061001009;3;No
13404061001024;3;No
13404061002045;3;No
13404081002008;3;No
13501011001049;3;No
13501021001046;3;No
13501021006015;3;No
13501141004008;3;No
13503011002004;3;No
13503011003054;3;No
13601011001036;3;No
13601011002038;3;No
13601011002045;3;No
13601011002052;3;No
13601031001003;3;No
13601031001034;3;No
13601031002004;3;No
13601041004013;3;No
13602011005008;3;No
13603021002011;3;No
13603021003019;3;No
13603021003030;3;No
13603021004002;3;No
13603021004008;3;No
13604031002034;3;No
13604041006500;3;No
13605011001038;3;No
13605011004002;3;No
13605011004008;3;No
13605021005015;3;No
13605021005901;3;No
13605031002016;3;No
13605031003011;3;No
13605031006014;3;No
13605031007002;3;No
13605031007008;3;No
13101011002006;2;No
13101021002001;2;No
13101021004003;2;No
13101031004001;2;No
13101041001009;2;No
13101041002002;2;No
13101041002901;2;No
13101041003002;2;No
13101041005007;2;No
13101051001002;2;No
13101051001003;2;No
13101051003005;2;No
13101051003009;2;No
13101061001011;2;No
13101061002006;2;No
13101061002014;2;No
13101071002002;2;No
13101071002003;2;No
13101081002017;2;No
13101081004002;2;No
13101091003001;2;No
13101091004018;2;No
13101101001003;2;No
13101101002001;2;No
13101101003002;2;No
13101111001005;2;No
13101111006001;2;No
13101111007002;2;No
13101111019004;2;No
13101121008001;2;No
13101131003003;2;No
13101131005014;2;No
13101131006001;2;No
13101131008001;2;No
13101141001016;2;No
13101141001025;2;No
13101141003004;2;No
13101151003005;2;No
13101151003009;2;No
13101151004010;2;No
13101161003003;2;No
13101161003004;2;No
13101171001050;2;No
13101171003015;2;No
13101181001005;2;No
13101181002004;2;No
13101181002011;2;No
13101191001001;2;No
13101191001020;2;No
13101191001023;2;No
13101201001011;2;No
13101201001016;2;No
13101201002033;2;No
13101201002034;2;No
13101211001003;2;No
13101211001027;2;No
13101211002002;2;No
13101211002010;2;No
13101221001010;2;No
13101231001009;2;No
13101241001020;2;No
13101241001026;2;No
13101241001031;2;No
13101241001035;2;No
13101241002003;2;No
13101251001032;2;No
13101261001019;2;No
13101271001014;2;No
13101271002009;2;No
13101271004002;2;No
13101281002008;2;No
13101281003001;2;No
13101281003002;2;No
13101281003003;2;No
13101281005003;2;No
13101281006004;2;No
13102011001017;2;No
13102011002008;2;No
13102011002019;2;No
13102011002032;2;No
13102021001004;2;No
13102021002004;2;No
13102021002026;2;No
13102021002029;2;No
13102021002033;2;No
13102021003021;2;No
13102021003029;2;No
13102021004002;2;No
13102021004017;2;No
13102031001044;2;No
13102031002038;2;No
13102031003005;2;No
13102031003008;2;No
13102031003015;2;No
13102031003026;2;No
13102031004013;2;No
13102031004033;2;No
13102031004034;2;No
13102031004500;2;No
13102031006014;2;No
13102041001006;2;No
13102041002011;2;No
13102041002054;2;No
13102041003008;2;No
13102041003022;2;No
13102041004004;2;No
13102041005005;2;No
13103011001009;2;No
13103011001021;2;No
13103011002007;2;No
13103011002018;2;No
13103011003007;2;No
13103011006003;2;No
13103011006010;2;No
13103011006016;2;No
13103011006025;2;No
13103011006034;2;No
13103011006036;2;No
13103021002001;2;No
13103021002008;2;No
13103021002011;2;No
13103021004002;2;No
13103021005006;2;No
13103021005016;2;No
13103021005019;2;No
13103021005024;2;No
13103031001015;2;No
13103031002001;2;No
13103031002022;2;No
13103031002028;2;No
13103031003001;2;No
13103031003034;2;No
13103041001006;2;No
13103041001007;2;No
13103041001015;2;No
13103041002001;2;No
13103041002030;2;No
13103051002008;2;No
13103051002016;2;No
13103051002039;2;No
13103061002011;2;No
13103061002028;2;No
13103061002029;2;No
13103061003024;2;No
13103061004009;2;No
13103071001013;2;No
13103071001016;2;No
13103071001033;2;No
13103071001901;2;No
13103071002015;2;No
13103071003007;2;No
13103071003022;2;No
13103071003052;2;No
13103071004005;2;No
13103071004018;2;No
13103071004024;2;No
13103071004035;2;No
13103081001025;2;No
13103081002012;2;No
13103081002019;2;No
13103081002030;2;No
13103081002031;2;No
13103081003008;2;No
13103081003025;2;No
13103091001003;2;No
13103091001005;2;No
13103091001008;2;No
13103091001026;2;No
13103091003011;2;No
13103091003014;2;No
13103091003016;2;No
13103091003022;2;No
13103091003034;2;No
13103091003041;2;No
13103091003045;2;No
13104011001001;2;No
13104011002001;2;No
13104011002013;2;No
13104011002022;2;No
13104011003007;2;No
13104011003011;2;No
13104021002006;2;No
13104021002020;2;No
13104021002031;2;No
13104021003045;2;No
13104021004027;2;No
13104021004037;2;No
13104021004042;2;No
13104031002009;2;No
13104031003019;2;No
13104031004007;2;No
13104031004016;2;No
13104031005001;2;No
13104041002001;2;No
13104041002022;2;No
13104041002027;2;No
13104041003002;2;No
13104041003023;2;No
13104041004901;2;No
13104051001028;2;No
13104051002001;2;No
13104051005018;2;No
13104061001001;2;No
13104061001008;2;No
13104061002031;2;No
13104061003011;2;No
13104071002005;2;No
13104071002011;2;No
13104071002024;2;No
13104071004007;2;No
13104081001004;2;No
13104081003008;2;No
13104081004003;2;No
13104081004501;2;No
13104091001009;2;No
13104091002003;2;No
13104091002027;2;No
13104091003014;2;No
13104091003018;2;No
13104101001002;2;No
13104101001031;2;No
13104101002005;2;No
13104101002028;2;No
13104101002042;2;No
13104101003002;2;No
13104101003017;2;No
13104101003039;2;No
13105011001002;2;No
13105011001003;2;No
13105011002025;2;No
13105011003002;2;No
13105011004023;2;No
13105011005033;2;No
13105021001040;2;No
13105021003004;2;No
13105021003006;2;No
13105021003017;2;No
13105021003022;2;No
13105031001003;2;No
13105031001009;2;No
13105031001010;2;No
13105031001016;2;No
13105031001029;2;No
13105031001500;2;No
13105031002008;2;No
13105031002017;2;No
13105031002018;2;No
13105041001005;2;No
13105041001020;2;No
13105041001021;2;No
13105041001022;2;No
13105041002010;2;No
13105041002026;2;No
13105041002033;2;No
13105041002036;2;No
13105041002045;2;No
13105041002051;2;No
13105051001001;2;No
13105051001008;2;No
13105051002011;2;No
13105051003027;2;No
13105051004011;2;No
13105051004055;2;No
13105051005041;2;No
13105051005043;2;No
13105061001014;2;No
13105061001053;2;No
13105061002034;2;No
13105061002038;2;No
13105061002040;2;No
13105061002041;2;No
13105061004002;2;No
13105061004038;2;No
13105061005001;2;No
13105061005012;2;No
13105061005014;2;No
13105061005019;2;No
13105061005037;2;No
13105071001005;2;No
13105071001021;2;No
13105071001022;2;No
13105071001024;2;No
13105071001025;2;No
13105071002011;2;No
13105071003013;2;No
13105071004001;2;No
13105071004013;2;No
13105071004026;2;No
13105071005002;2;No
13105071005008;2;No
13105081001034;2;No
13105081001036;2;No
13105081002009;2;No
13105081004004;2;No
13105081004014;2;No
13105081004027;2;No
13105081005005;2;No
13105081005015;2;No
13105081005021;2;No
13105091001038;2;No
13105091003001;2;No
13105091003014;2;No
13105091003015;2;No
13105101002005;2;No
13105101002009;2;No
13105101002017;2;No
13105101002035;2;No
13105101002037;2;No
13105101002038;2;No
13105101003002;2;No
13105101003007;2;No
13105101003031;2;No
13106021002001;2;No
13106031002002;2;No
13106031002024;2;No
13106031003010;2;No
13106031003012;2;No
13106041001004;2;No
13106041001010;2;No
13106041001011;2;No
13106041002008;2;No
13106051001026;2;No
13106051001030;2;No
13106061001027;2;No
13106061004011;2;No
13106071002020;2;No
13106081002007;2;No
13106081002013;2;No
13106081003015;2;No
13106081004002;2;No
13106081004016;2;No
13106081004035;2;No
13106081005025;2;No
13106081005038;2;No
13106081006004;2;No
13106091001035;2;No
13106091002008;2;No
13106091002011;2;No
13106091002024;2;No
13106091002030;2;No
13106101001025;2;No
13106101004004;2;No
13106101004014;2;No
13106101004500;2;No
13106111001006;2;No
13106111002001;2;No
13106111002007;2;No
13106111002010;2;No
13106111003003;2;No
13106111004001;2;No
13106121001513;2;No
13106121001524;2;No
13106141001036;2;No
13106141002047;2;No
13107011001015;2;No
13107011003001;2;No
13107011003011;2;No
13107011004012;2;No
13107011004013;2;No
13107011004037;2;No
13107011005024;2;No
13107011005028;2;No
13107011006020;2;No
13107011007004;2;No
13107011008007;2;No
13107011009008;2;No
13107011009024;2;No
13107021001031;2;No
13107021002001;2;No
13107021002005;2;No
13107021002022;2;No
13107021003011;2;No
13107021003031;2;No
13107021003053;2;No
13107031001034;2;No
13107031001035;2;No
13107031001037;2;No
13107031002024;2;No
13107041001031;2;No
13107061001020;2;No
13108011001005;2;No
13108011001008;2;No
13108011001020;2;No
13108011001022;2;No
13108011001023;2;No
13108011003012;2;No
13108011004004;2;No
13108011005012;2;No
13108021003009;2;No
13108021004001;2;No
13108021004007;2;No
13108021005008;2;No
13108021005021;2;No
13108031002002;2;No
13108031002008;2;No
13108031002016;2;No
13108031004016;2;No
13108031005012;2;No
13108041002001;2;No
13108051001009;2;No
13108051002021;2;No
13108051003009;2;No
13108061001003;2;No
13108061001017;2;No
13108061001025;2;No
13108061001026;2;No
13108061002008;2;No
13109011001013;2;No
13109011001014;2;No
13109011002001;2;No
13109011002005;2;No
13109011002010;2;No
13109011002011;2;No
13109011002025;2;No
13109011003008;2;No
13109011003010;2;No
13109011003011;2;No
13109021001017;2;No
13109021002010;2;No
13109021002025;2;No
13109021002032;2;No
13109021004003;2;No
13109021004008;2;No
13109021004017;2;No
13109031001004;2;No
13109031001008;2;No
13109031001014;2;No
13109031002003;2;No
13109031003003;2;No
13109031003005;2;No
13109031003019;2;No
13109031003032;2;No
13109041001010;2;No
13109041001032;2;No
13109041002007;2;No
13109041002008;2;No
13109041002014;2;No
13109041002039;2;No
13109041003004;2;No
13109041003017;2;No
13109041004003;2;No
13109051001005;2;No
13109051002008;2;No
13109051003012;2;No
13109051003015;2;No
13109061001035;2;No
13109061002035;2;No
13109061003016;2;No
13110011002001;2;No
13110011003024;2;No
13110021001007;2;No
13110021002046;2;No
13110021003009;2;No
13110021004001;2;No
13110021005001;2;No
13110021005002;2;No
13110021005003;2;No
13110021005005;2;No
13110021006008;2;No
13110031001002;2;No
13110031001009;2;No
13110031002002;2;No
13110031002012;2;No
13110031003005;2;No
13110031003012;2;No
13110031003013;2;No
13110031004003;2;No
13110031004027;2;No
13110031004038;2;No
13110031004043;2;No
13110031005003;2;No
13110031006901;2;No
13110031007017;2;No
13110041001004;2;No
13110041001021;2;No
13110041002002;2;No
13110041002005;2;No
13110041002007;2;No
13110041002014;2;No
13110051001001;2;No
13110051002010;2;No
13110051002032;2;No
13110051004027;2;No
13110051005010;2;No
13110061003034;2;No
13110061003901;2;No
13110061004002;2;No
13110061004004;2;No
13110061004005;2;No
13110061004007;2;No
13110061005013;2;No
13110061005017;2;No
13110061006001;2;No
13110061006028;2;No
13110061006041;2;No
13110061006057;2;No
13110061006059;2;No
13110061007003;2;No
13110061008007;2;No
13110061008016;2;No
13110061008019;2;No
13110071001035;2;No
13110071002060;2;No
13110071004008;2;No
13110071004009;2;No
13110071005030;2;No
13110071005031;2;No
13110081001028;2;No
13110081001035;2;No
13110081002016;2;No
13110081002018;2;No
13110081002022;2;No
13110081002040;2;No
13110081002046;2;No
13110081003006;2;No
13110081003012;2;No
13110081003015;2;No
13110081003021;2;No
13110081004012;2;No
13110081004020;2;No
13110081004036;2;No
13110091001011;2;No
13110091001014;2;No
13110091001032;2;No
13110091001039;2;No
13110091002024;2;No
13110091002049;2;No
13110091003001;2;No
13110091004024;2;No
13110091004039;2;No
13110091005001;2;No
13110091005013;2;No
13110091005022;2;No
13110091005034;2;No
13110101001007;2;No
13110101001016;2;No
13110101002021;2;No
13110101002022;2;No
13110101002030;2;No
13110101002037;2;No
13110101004006;2;No
13110101004012;2;No
13110101005003;2;No
13110101005011;2;No
13110101005014;2;No
13110101005032;2;No
13110111001018;2;No
13110111002001;2;No
13110111002004;2;No
13110111002005;2;No
13110111003011;2;No
13110111003015;2;No
13110111003017;2;No
13110111004022;2;No
13110111004023;2;No
13110111006001;2;No
13110111006006;2;No
13110111006007;2;No
13110111006014;2;No
13110111006018;2;No
13110111007007;2;No
13110111007010;2;No
13110111007025;2;No
13110111007026;2;No
13110111007031;2;No
13110121001009;2;No
13110121001014;2;No
13110121002001;2;No
13110121002007;2;No
13110121003015;2;No
13110121004016;2;No
13110121004024;2;No
13110131001002;2;No
13110131001009;2;No
13110131001047;2;No
13110131002007;2;No
13110131003012;2;No
13110141001016;2;No
13110141002003;2;No
13110141002006;2;No
13110141002013;2;No
13110141003005;2;No
13110141003008;2;No
13110141003010;2;No
13110141003025;2;No
13110141004500;2;No
13110141004501;2;No
13110141004901;2;No
13110141005005;2;No
13110141006006;2;No
13110141007006;2;No
13110141007011;2;No
13110151001005;2;No
13110151001006;2;No
13110151001015;2;No
13110151001025;2;No
13110151001034;2;No
13110151002017;2;No
13110151003020;2;No
13110151004008;2;No
13110151004013;2;No
13110161001001;2;No
13110161001008;2;No
13110161001010;2;No
13110161003001;2;No
13110161003025;2;No
13110161005013;2;No
13110161005017;2;No
13110161006006;2;No
13110171001006;2;No
13110171002001;2;No
13110171002008;2;No
13110171002020;2;No
13110171003015;2;No
13110171003026;2;No
13110171005002;2;No
13110171005023;2;No
13110171005024;2;No
13110171005030;2;No
13110181001001;2;No
13110181002004;2;No
13110181002012;2;No
13110181002017;2;No
13110181003004;2;No
13110181003018;2;No
13110181004004;2;No
13110191001028;2;No
13110191001029;2;No
13110191002006;2;No
13110191003006;2;No
13110191003009;2;No
13110191003011;2;No
13110191003021;2;No
13110191003022;2;No
13110191004035;2;No
13110201001015;2;No
13110201001019;2;No
13110201002001;2;No
13110201002019;2;No
13110201003001;2;No
13110201003004;2;No
13110201003014;2;No
13110201003018;2;No
13110201005022;2;No
13110211001009;2;No
13110211001023;2;No
13110211001029;2;No
13110211003023;2;No
13110211003027;2;No
13110211003039;2;No
13110211003502;2;No
13111011001027;2;No
13111011002002;2;No
13111011002005;2;No
13111011002015;2;No
13111011002024;2;No
13111011003025;2;No
13111021001003;2;No
13111021001021;2;No
13111021001028;2;No
13111021001038;2;No
13111021002021;2;No
13111021002029;2;No
13111021003002;2;No
13111021003901;2;No
13111031002008;2;No
13111031002011;2;No
13111031002013;2;No
13111031002015;2;No
13111031003012;2;No
13111031003014;2;No
13111041001027;2;No
13111041002004;2;No
13111041002008;2;No
13111041002017;2;No
13111041002018;2;No
13111041002019;2;No
13111041002020;2;No
13111041002025;2;No
13111041002035;2;No
13111041003010;2;No
13111041003019;2;No
13111051001026;2;No
13111051002021;2;No
13111051004008;2;No
13111051004035;2;No
13111051004041;2;No
13111061001041;2;No
13111061002018;2;No
13111061003006;2;No
13111061003008;2;No
13111061003014;2;No
13111061003018;2;No
13111071001002;2;No
